Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Malaysia,2.676440505,2.232909653,2.187040966,2.420614263,3.163551973,4.011049724,4.728255222,4.497029297,4.453163315,3.922267784,5.16527179,5.372443072,4.978902954,3.872242696,4.182343162,4.724162637,3.980772654,4.85466914,3.7111334,3.670515251,4.230134314,5.785152657,5.367615334,4.423371756,3.752357008,3.451658707,3.223733832,4.147499538,2.426112374,2.623701691,2.555403465,3.199283621,2.986421736,2.875245363,2.847115281,2.751345107,2.400564375,2.085558651,1.605335348,2.10148156,1.634675548,2.084922812,2.219131397,2.614806731,2.263061968,2.173929041,2.007597401,2.05143235,1.911425302,1.960280954,1.511381316,1.574912831,1.433409078,1.520595633,1.455114683,1.528863122,1.406365715,1.116540552,0.984001501,
North America,8.619592573,8.456436991,8.616938374,8.141442422,7.422971686,6.910746093,7.68987832,8.609861876,8.418577554,7.834836586,7.273327104,6.28914698,5.925805786,5.345135594,5.358124937,5.067369288,4.668143043,4.679294152,4.514943423,4.513195215,4.67720102,5.108678761,6.171308783,5.704326649,5.583095108,5.80926895,5.983430616,5.755851569,5.414342033,5.217990397,4.977642347,4.330812137,4.43268277,4.132481277,3.776291016,3.485745251,3.210107638,3.07102741,2.902836776,2.799071996,2.810877571,2.826778803,3.111580686,3.427272071,3.578595688,3.634667704,3.585383402,3.608620031,3.938474468,4.345761768,4.320812336,4.227725402,3.913376118,3.53367856,3.248885664,3.10519348,3.053256528,2.967516918,3.015552989,
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.615254952,4.25041876,2.464523758,1.751233873,1.947898631,1.903604024,2.301355143,2.321837245,3.124033069,2.706732799,3.00874088,2.617845379,2.624912883,2.527589681,2.645205301,2.501249398,2.610424557,3.137261574,3.374363684,3.514743975,3.574588955,3.166513185,3.066233242,4.203429614,4.478425806,3.889110829,3.554522767,3.349633191,
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,,,,,,,,,,,,,,,,0.870842572,0.821773855,0.936634349,0.928173719,0.839124549,0.671391272,0.631753948,0.633484163,0.685198661,0.727756892,0.743835616,0.769503546,0.635210396,,,,,,,1.232371998,0.970976253,0.861401471,0.932594645,1.06122449,1.166908096,1.164610816,1.320159783,0.963347955,0.931763627,1.091187297,0.973576679,,,0.992537782,0.982009828,1.169691196,1.309803688,2.144356984,1.383215316,1.769085738,,2.21993574,2.47355475,2.452849285,
Nigeria,0.695833333,0.849453322,1.096979332,1.103190767,1.233704293,1.401452035,1.101150952,5.80820061,9.15913829,10.31695788,5.279250126,4.392119822,5.390268879,5.478468118,4.344011426,8.124068441,5.791397834,6.02411791,5.326047763,4.322334079,3.29560374,2.77007205,2.267201692,2.219841303,1.556794834,1.436786264,1.311553647,0.769793676,0.884351296,0.579894648,0.833115306,0.773691292,0.564010709,0.933218302,0.781452288,0.483558767,0.406177812,0.435835755,0.548312393,0.85541563,0.543531645,0.780315877,0.954338045,0.570707545,0.490996769,0.397422937,0.348375434,0.370354831,0.489084135,0.505855628,0.539231118,0.57922702,0.502541122,0.469695301,0.414718775,0.417636537,0.43294778,0.430671214,0.506584948,
Nicaragua,,,,,,,,,1.45964543,1.377015319,1.584260556,1.505737379,1.867290198,1.42056717,1.453413169,1.746094143,2.06736427,2.46546314,3.221945732,3.104786546,3.346180419,4.335591113,,,,,,,,,,4.00221576,2.632753235,2.102325581,1.18950041,1.102820307,0.949704913,0.894669832,0.735362192,0.719492825,0.782751441,0.683524521,0.865165582,0.860737429,0.730793275,0.700404064,0.551254649,0.531726908,0.502059513,0.502751924,0.505471711,0.52641184,0.665903207,0.678613781,0.685091959,0.776083434,0.64257922,0.623063234,0.608427606,
Netherlands,3.703901797,4.087283879,4.12277525,4.010834482,3.932652684,3.571290331,3.370284285,3.523335806,3.25633492,3.228928603,2.866235554,2.838829535,2.81854,2.70299725,2.653471661,2.843860129,2.688909449,2.954457522,2.747070531,2.840232828,2.784298566,2.863119442,3.14147059,2.848584745,2.861724417,2.768218121,2.725119786,2.713467178,2.610909468,2.517403906,2.369019885,2.248531531,2.213002596,2.027829408,1.913060975,1.794240505,1.756607736,1.659273183,1.580648061,1.589825426,1.434004341,1.437906869,1.426556012,1.443809598,1.42682784,1.396485279,1.393389057,1.354716798,1.305319238,1.397633322,1.325433715,1.288365349,1.235408888,1.166151624,1.159687891,1.132711505,1.163626918,1.158526989,1.241607108,
Norway,3.200435598,3.004204357,3.24151791,3.208427323,3.119163985,3.397936519,3.567959831,3.512562814,3.607843137,3.604252499,3.472839491,3.391504405,3.291465968,3.133605121,3.035535343,3.208430283,3.124029782,3.098176806,2.841318929,2.766545914,2.619018869,2.623972153,2.744592106,2.794971532,2.544434351,2.796000232,2.808417018,2.978324426,2.893089863,2.910157092,2.886226894,2.747487196,2.964700275,2.687349845,2.733137082,2.30749104,2.163074974,2.016079571,2.156737667,2.039105571,1.705831873,1.70454146,2.080591931,1.974854487,1.848785144,1.582298529,1.450901724,1.464849815,1.377334544,1.602502141,1.514377507,1.44984092,1.400147831,1.411996131,1.469301626,1.503920957,1.615653019,1.617823782,1.608669092,
Nepal,,,,,,,,,,,0.593019315,0.617910602,0.647556299,0.657680994,0.607236461,0.682172825,0.856261176,0.892143089,0.858464253,0.911205724,1.032075714,0.99205332,1.089453982,1.252924973,1.220614369,1.195827162,1.182850684,1.159182012,1.083790602,1.106543145,1.077154406,1.096609649,1.074689768,1.050552554,0.973315396,0.941485115,0.900716315,0.880707846,0.92705546,0.947369575,0.962150318,1.098334384,1.44764998,1.592251101,1.793292398,1.929161376,1.749109863,1.547393889,1.599971653,1.645447812,1.563665875,1.540651621,1.431832398,1.541860106,1.629341062,1.563735775,1.704280317,1.605499717,1.442800621,
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,2.69073316,2.485627021,2.309936646,2.198289031,2.472833658,2.355558421,2.639267145,2.623715037,2.727682597,2.566225166,2.632030178,2.316700611,2.183267941,1.973040548,2.0653789,2.084761742,1.936032905,2.115898464,2.209871447,2.159636272,3.022790536,2.729375067,2.582858416,2.43835931,2.377624155,2.364626121,2.367587022,2.407276689,2.078708161,2.149929658,2.327779747,2.256336694,2.069366229,1.899123846,1.82870806,1.815347846,1.781881485,1.703970844,1.695280175,1.619342018,1.668742107,1.581301424,1.454409845,1.443139199,1.341780737,1.277093389,1.385521834,1.355047876,1.264945463,1.37026216,1.379426618,1.294277259,1.212595139,1.196636808,1.177965701,1.14918881,1.17914952,1.20846329,1.161388402,
OECD members,6.706161757,6.588414222,6.656242429,6.254829089,5.748233845,5.421150397,5.850198584,6.320204611,6.176901839,5.70612344,5.074806141,4.54960981,4.288632851,3.873283936,3.890421261,3.792317093,3.591471955,3.547518432,3.363683194,3.34915255,3.398205564,3.631331158,4.195469425,4.025975431,3.995759144,4.09795874,3.900446068,3.68343035,3.430943491,3.346879783,3.202007582,2.88523285,2.830563415,2.669406821,2.481370574,2.285402692,2.225006922,2.195927736,2.142817177,2.084093424,2.0763,2.098725145,2.229197232,2.327820886,2.343797163,2.360803179,2.336463052,2.30612116,2.405705745,2.639860215,2.594056986,2.501618216,2.412072254,2.274249907,2.171927458,2.168753523,2.141955725,2.108572991,2.130934704,
Oman,,,,,,,,,,,,9.652278177,14.86150568,18.59504132,15.52770449,24.95857498,23.00972521,18.78168568,20.94994192,15.64074734,14.90988131,15.71342565,16.66602922,17.15936989,16.89304168,15.56146605,15.86657759,13.20231493,13.69979842,12.5,12.39094146,11.06391029,12.1840929,11.5257307,11.7664526,10.96764772,9.40707829,9.357911159,9.463324832,8.630086753,8.085267061,9.355743499,9.276028325,9.102886742,9.007809964,8.812141856,8.121829931,7.709505959,5.6849711,6.959230126,6.260727258,7.360834096,12.06247817,11.10523925,10.13592233,10.78814762,11.97098389,9.559805599,8.171299501,
Other small states,,,,,,,,,,,,,,,,,,,,,,,,,5.836005162,8.415673366,,,,,,6.197192156,,,,2.814417766,3.118059106,,,,,,2.819977681,2.632947983,2.265653986,2.046647275,1.905624814,1.952256657,1.957106146,2.171995673,1.859780718,,,,,,,,,
Pakistan,4.312662619,4.097890641,3.655872773,3.648412975,3.865890131,5.904667889,6.730521985,5.404603702,5.103905995,5.512041885,6.158387622,6.735533238,6.865955511,6.210642727,6.090996314,6.321520245,5.889471993,5.547411678,5.503299663,5.453274295,5.523244467,5.710870576,6.375717087,6.643798059,6.659491457,6.922133598,6.991656011,6.971880084,6.785810731,6.532725256,6.522320235,6.570952788,6.698187549,6.427312623,5.923548293,5.820225283,6.037166305,5.621216489,5.415095044,5.189899265,4.168722714,3.878933945,4.073770168,4.091427187,3.956034117,3.897019393,3.645255204,3.5119861,3.459371004,3.265223993,3.423690973,3.285650816,3.484398773,3.470972507,3.47657944,3.551387243,3.59141084,3.766192107,4.025735629,
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.840980437,2.110985742,2.084910486,1.256359137,1.228547313,1.083474267,1.198645229,1.192556558,1.11575689,1.085592302,1.170170567,0.951292019,0.974136501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Peru,2.508001273,2.644757433,2.42506812,3.31639136,3.340227508,3.098346388,2.843567251,4.703632887,2.35737352,2.387559809,3.506439551,3.619515885,3.630810994,3.925389755,3.932960894,5.216284987,5.676913015,8.214386993,6.199701937,3.35243553,4.55906822,3.984819734,5.112651646,4.845956354,3.35755814,3.870149096,3.349295541,3.411496045,2.185200963,2.19047619,2.682378792,2.019815931,2.507035047,2.746102469,2.47419794,2.635324099,2.502026598,1.996769968,2.016661342,1.930630719,1.788966849,1.75202013,1.541840221,1.509499498,1.382223536,1.60474634,1.469159742,1.303938258,1.236421283,1.527624587,1.472169107,1.395418145,1.512065299,1.670261725,1.584863398,1.722036076,1.299739519,1.242135301,1.1871449,
Philippines,1.778458907,1.702908043,1.808815782,1.855862208,1.70494247,1.549199864,1.651727069,1.739939361,1.867471754,2.090888486,2.156756502,2.069990623,2.336156933,2.813804928,3.558039259,,3.931338341,3.621308988,2.581767219,2.964931071,2.709754707,2.755720962,2.59728795,2.409253354,1.634758933,1.982573359,1.988053613,1.965247142,2.458889214,2.242923397,2.147246667,2.010721068,2.03646157,2.15753564,2.172446587,2.294131535,2.268407676,1.914461376,1.69729338,1.615775846,1.608226621,1.471378833,1.473890188,1.550844829,1.36062651,1.33179525,1.315163937,1.348669078,1.303655755,1.256892587,1.221594318,1.205253409,1.159047142,1.242302831,1.090406546,1.139292372,1.429374259,1.197535353,1.129324061,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,,,,,,,,,,,,,,,,0.603585657,1.631258774,1.250088634,1.266449511,1.210309627,1.403083226,1.409638554,,,,1.558878335,1.56493311,1.610783206,1.266286003,1.4965361,1.419133733,0.924685894,0.890351343,0.917458234,1.013205299,0.775516093,1.017311366,1.075353754,0.879220321,0.691394522,0.639107654,0.547294852,0.371637931,0.345763181,0.389122471,0.416637769,0.376920047,0.4116026,0.337014471,0.447943023,0.325144509,0.356925097,0.519471739,0.494331636,0.48851133,0.474057682,0.391135502,0.335833431,0.271533184,
Poland,,,,,,,,,,,,,,,,,,,,,2.652329749,2.913185616,3.245582402,2.902946274,3.055037313,3.015797032,2.941403536,2.762691854,2.592055081,1.81712151,2.612485744,2.251650225,2.230999443,2.469187315,2.273232103,1.955507055,1.967919401,2.031306697,2.019081314,1.901135771,1.830336585,1.905638001,1.900638649,1.908042037,1.873241006,1.92612987,1.920044792,2.001869308,1.751461236,1.797176521,1.833877858,1.788011927,1.796093714,1.769393957,1.89686404,2.138456684,1.940936386,1.895983869,1.97769196,
Pre-demographic dividend,,,,,2.081558934,,1.112455595,,4.331245874,5.070696278,3.849716099,3.508796883,3.86379167,3.88966008,4.285272734,5.412598481,4.956850293,4.633122801,4.140725271,3.749489509,3.674081596,3.853224545,2.327711299,2.363744757,2.082179325,1.80804371,2.063514324,2.935848746,,,,2.180166972,1.800074968,2.844517737,1.797034542,1.408319651,1.19317758,1.291176388,1.378928943,2.151351724,1.57534923,1.587252001,1.555963953,1.379796399,1.526074775,1.465047995,1.45694598,1.572174482,1.796058018,1.994976537,1.626529974,1.543712003,1.39046402,1.77051113,1.678962649,1.905944544,1.644104118,1.829992407,1.41084516,
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,3.38405785,5.147584345,5.596694296,5.238006244,5.444184996,5.049745669,5.101761199,5.91066904,5.962344003,5.480624392,5.479120254,5.735850739,5.377378291,4.607416987,5.74977274,4.098346607,3.122774087,2.741239805,2.772590291,2.686171631,2.683661123,2.651814213,2.6947953,2.528143673,2.464646899,2.441103704,2.536815065,2.461970382,2.496562648,2.499311791,2.437508341,2.423110546,2.390390222,2.365579825,2.226155753,2.260288158,2.120795734,2.040702659,1.883733342,1.888010565,1.862356047,1.912719868,1.938563127,1.885216531,1.965918023,2.047303882,1.949969959,1.818055227,1.836558719,2.03079895,1.980216597,2.002650015,1.912137076,2.089630624,1.790511278,1.787974411,1.73063717,1.669976921,1.779529359,
Paraguay,2.528964466,2.279149681,2.297392114,2.39885422,2.403765761,2.63308768,2.91684506,3.031558995,3.211049587,3.161486049,3.315872291,3.22522547,3.846463133,3.417437229,2.56457242,3.125003564,2.989956507,2.888644655,2.958532318,2.026398262,2.181449221,2.527860183,3.803297575,3.645241799,3.508185177,3.757634843,3.804065638,2.773192333,3.195473445,2.425763756,2.131875856,2.829327005,2.368889977,2.178547665,2.046766371,2.283424569,2.063789937,1.685680307,1.543153715,1.388767852,1.244939454,1.074634817,0.971236933,0.825755372,0.877630064,0.7214804,0.793455135,0.741436848,0.684193506,0.753950699,0.751146438,0.845623774,0.964179103,0.962063386,0.989089185,1.068847829,0.951883545,0.893948254,0.930582685,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,,,,,,,,,,,0.187695516,0.21708353,0.248851455,0.218740763,0.242222222,0.300497866,0.396150762,0.507575758,0.873095001,0.938856942,0.862051438,0.919420509,1.251122687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,6.871865193,6.719078268,6.791079662,6.381971173,5.867294789,5.527725105,5.97772665,6.450681338,6.297162283,5.80792512,5.113656465,4.571400506,4.302069683,3.847061161,3.851134455,3.750846969,3.551670071,3.515774247,3.348002772,3.351428031,3.418024313,3.669872328,4.22241802,4.046125508,4.026307677,4.139237235,3.912380775,3.683953865,3.428042346,3.362329897,3.214158783,2.876554872,2.839140639,2.675573317,2.492376404,2.291232431,2.229625148,2.210602142,2.161686534,2.09793493,2.094518698,2.125214391,2.259188535,2.357853546,2.381284044,2.408673404,2.385839217,2.357674747,2.463998926,2.696187275,2.656350899,2.562501546,2.471788958,2.32823143,2.219221948,2.216405588,2.190462359,2.158310431,2.175770323,
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,,,,,,,,,,,7.868680878,12.21680182,19.27738675,13.95848337,12.73392514,24.84641486,,15.88953342,16.27235088,13.07757453,10.74387877,13.01125479,,,,,,,,,,,3.929969922,3.33399484,2.433859686,1.993016269,1.750507649,1.959834845,2.010496135,1.992210523,1.499938221,,,,,,,,,
Romania,,,,,,,,,,,,,,,,,,,,,2.204542655,2.201223579,2.0402159,1.98508713,1.906727218,4.299280843,4.445711165,3.914028622,4.205470612,4.797296115,4.547415049,4.773334664,4.247682517,2.740608015,3.114728408,2.613447685,2.369072926,3.017649962,3.004174864,2.640259267,2.498914184,2.420745188,2.287296075,2.088487134,2.007657561,1.981935276,1.822571075,1.482170456,1.404628345,1.289115719,1.25505682,1.29733884,1.228348162,1.284388428,1.348240873,1.450628259,1.403411736,1.719540549,1.934209074,
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.427032321,4.181324647,4.523700655,3.784429967,3.756558821,4.039809297,2.732649089,3.073287922,3.307029837,3.546319229,3.756277391,3.67083809,3.300353647,3.330103192,3.245254379,3.117487333,3.148411623,3.922732494,3.583859058,3.423447933,3.685968673,3.846232732,4.104182213,4.862758102,5.45240651,4.23340737,3.929511089,
Rwanda,,,,,,,,,,,,,,1.884892086,1.471544715,1.628787879,1.613893376,2.152234637,1.588162762,1.747433265,1.876851852,2.039151713,2.003055768,1.895144265,1.604022627,1.588370754,1.795534665,1.675233645,1.594260662,1.753758806,3.729165984,5.509172203,4.290602124,4.536375401,3.43787696,0.607802875,5.328556116,4.173525613,4.377647282,4.448105437,3.535502959,3.396226415,3.048933501,2.447129909,1.973466003,1.743055556,1.730879816,1.453154876,1.392024078,1.39938938,1.290515791,1.161239415,1.090720961,1.082065328,1.134412733,1.25363499,1.28343155,1.27516194,1.231819855,
South Asia,2.17960914,2.229007033,2.776130212,3.922147513,3.761269469,3.97326819,3.862560943,3.421271265,3.414185246,3.3708653,3.439027946,3.955179631,3.951424208,3.043363294,3.027688325,3.243731526,3.439053586,3.188538555,3.170912376,3.23270189,3.14102905,3.221144899,3.469738665,3.475516269,3.556834554,3.70398584,4.136837743,4.237927332,3.81720593,3.627927845,3.295232481,3.211408985,3.104351748,3.19152712,2.982748592,2.985267596,2.890322748,2.931261085,2.963174992,3.086747787,2.994894256,2.910512091,2.827671258,2.705860931,2.821348649,2.75032585,2.566941447,2.411968584,2.583828444,2.827396952,2.676569247,2.62283344,2.527104704,2.463511116,2.489154267,2.431239069,2.498171494,2.513793525,2.451078018,
Saudi Arabia,,,,5.902697717,5.966305398,7.690089397,11.32423151,11.51183139,8.087454893,9.570515678,9.403527431,8.640194117,10.08155157,10.84044759,,,,15.6488184,16.73657379,15.76881181,12.61335924,13.26523888,17.7202464,16.97292732,19.00434836,16.99520087,,16.89641419,15.15188188,13.39031658,14.02429265,12.46980799,11.28415798,12.46537228,10.64478167,9.27846839,8.468077759,11.00093542,14.31103745,11.38193602,10.53440331,11.41900489,9.758063801,8.687118465,8.081555659,7.730599237,7.84836739,8.527051209,7.353438468,9.617199261,8.565677426,7.230053324,7.676602968,8.976127733,10.6779063,13.32567233,9.87273833,10.25135635,8.774719127,
Sudan,1.91740413,1.84496124,2.05952381,2.149122807,3.142241379,4.115303983,3.525150905,3.654618474,3.75,5.197255575,4.954007884,4.603365385,4.191750279,3.16211878,2.56783587,2.251082251,2.666666667,2.615603427,2.040690885,2.593152064,2.302704668,1.781806815,2.44047619,3.268685988,4.084519494,3.399698124,3.227247902,2.552713115,3.551965121,,4.813324736,4.992301346,4.389363518,4.921118423,3.897835065,1.667984222,1.269314093,0.954304907,2.379660739,4.009786095,4.791420882,2.944044911,3.273800351,2.256184394,5.782620161,4.39231199,4.600271343,5.28804642,5.920082382,5.984578697,,,,,,2.796115771,2.955305417,3.910878363,2.278301873,
Senegal,,,,,,,,,,,,,,,,,,,,3.431134655,2.75527027,2.734414832,2.349510763,2.545884579,2.407952623,2.192862509,2.040041351,1.981188119,2.111784512,2.027696235,2.068508997,1.958107256,1.828571429,2.112064677,1.705759405,1.658685832,1.575028946,1.51536487,1.492587601,1.521945058,1.33262593,1.412401688,1.394137466,1.412117206,1.339174657,1.428775771,1.58735617,1.70860668,1.621369815,1.682042045,1.514544005,1.601337803,1.382332747,1.592130167,1.567196706,1.572173142,2.072505459,1.886341368,1.854329752,
Singapore,,,,,,,,,,,5.399081007,5.641703123,5.085807944,4.704630993,4.294172251,4.649256993,5.044361048,5.677161694,5.19523729,4.652015519,4.636861356,4.741355163,4.651190175,4.071468568,4.698815405,5.656612915,5.442511559,4.870611505,4.547865263,4.492898256,4.632144473,4.448356673,4.471368646,4.091764934,3.791435128,4.178797884,4.253314039,4.450036477,5.211052961,5.207353988,4.518886294,4.826249999,4.924986287,4.869647648,4.416805051,4.288125843,3.94502523,3.621781472,3.87778862,3.917611789,3.429849321,3.233041746,3.155360052,3.069649418,3.080259059,3.085850195,3.188247946,3.154878282,3.143632416,
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,,0.726554268,0.71421371,0.763131814,0.780771017,0.722648365,0.692630775,0.796946565,0.804869186,0.872657987,0.93498452,0.898737808,0.953063519,1.042461226,1.213897028,1.030207788,1.09209454,1.088417092,0.999882367,1.107656432,1.445261791,1.416189444,1.090682456,1.028729812,0.912254992,0.733104238,1.474391481,0.694642221,0.8541029,1.542900151,1.306646669,2.036457092,2.686910691,2.080121071,1.99116887,1.969291627,1.35295037,0.764916648,,,2.512155618,2.742527343,2.164617616,2.053952988,1.584946609,1.426813932,1.486395848,1.346993361,0.943706279,1.076033226,0.972150455,0.865813494,0.782800531,0.643965907,0.973262106,0.923453252,1.136986218,1.114004325,0.797631763,
El Salvador,,,,,,0.738683897,0.709079836,0.694253983,0.655571183,0.715461501,0.629834058,0.718020405,0.881572825,0.864970612,0.801397477,0.830737938,0.881847196,0.971842226,1.118526013,1.577653624,1.736336488,2.279546416,2.776336531,3.551449894,6.443282437,6.589716115,4.329956718,4.469163951,4.271323885,4.87234585,3.413665987,2.732577455,2.253576782,1.67872879,1.352221179,1.175058328,1.074409153,1.007766206,0.922942908,0.92054924,0.840331038,1.090670039,1.13023873,0.841381285,0.810214431,0.904204654,0.888131106,0.973444825,0.961811631,1.078877967,1.089553727,1.088061495,1.048809627,1.080655583,1.035604609,1.069238018,1.035453406,1.051785415,1.030575415,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,,0.23082542,0.254470426,0.29015544,0.330487805,0.296955773,0.353645267,0.387944359,0.407226563,0.41958042,0.496014172,0.483050847,0.453608247,0.505494505,0.727149168,0.516201117,0.51751279,0.460755814,0.994988388,0.974661036,0.549735206,0.607709751,0.288266621,0.239324529,0.143127627,0.050709707,28.94824154,16.95621133,17.4357168,1.529992136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.511285895,3.786504467,3.511897979,4.005947435,5.15394319,4.027571198,4.209954106,3.447908471,2.973161564,2.397915416,2.303524901,2.411469982,2.256683381,2.286168443,2.2106734,2.124010495,2.095174653,2.020687511,2.065939697,1.948723252,1.854184543,1.959355883,1.906136034,
Sub-Saharan Africa (excluding high income),,,,,1.799757458,2.049242931,1.760846306,2.98154366,3.107968015,3.386909701,2.786068193,2.450815498,2.688793824,2.74230685,2.789322984,3.954376919,3.826043941,3.979156381,3.618768265,3.295607698,3.063748655,3.032892924,2.853868344,2.994521551,2.905821741,2.622829588,2.897318435,3.566144077,3.93487583,3.930790469,3.64609542,2.848604796,2.389079042,2.667604959,2.226008817,1.831872988,1.537198293,1.541201959,1.579509718,1.948154261,1.696799589,1.666653261,1.70507958,1.485873261,1.497829493,1.408485752,1.378498862,1.376511875,1.537001945,1.636406143,1.325427545,1.294387767,1.252025727,1.342952832,1.349085548,1.30213723,1.274768607,1.343881635,1.102714319,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.761289033,4.968462633,4.140632543,6.094415322,8.771124113,6.572757484,8.619559859,10.56146145,4.598274159,2.352869367,1.329208333,
Sub-Saharan Africa,,,,,1.799757458,2.049242931,1.760846306,2.98154366,3.107968015,3.386909701,2.786068193,2.450815498,2.688793824,2.74230685,2.789322984,3.954376919,3.826043941,3.979156381,3.618768265,3.295607698,3.063748655,3.032892924,2.853868344,2.994521551,2.905821741,2.623987437,2.898787023,3.566992568,3.93520571,3.931158663,3.646558667,2.850514282,2.392344111,2.667749763,2.226371535,1.8325855,1.538012112,1.54195199,1.579789181,1.947853652,1.696770488,1.666854409,1.705028265,1.486222998,1.498363294,1.408726201,1.37853957,1.376606966,1.53668447,1.635930738,1.324976068,1.294058646,1.251804852,1.342704635,1.349918259,1.302302296,1.275321799,1.344006187,1.10303914,
Small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.343860758,2.235928712,1.987855133,1.817364605,1.717734919,1.773054472,1.783931949,2.008464509,1.728278207,,,,,,,,,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.996360321,1.939519014,3.154558108,2.973828668,2.283116245,1.744336533,1.57382655,1.655312382,1.84316099,1.77602684,1.841111076,1.652006017,1.681440946,1.596512608,1.480955606,1.461492597,1.518202949,1.271137131,1.084567908,1.092106787,0.982878857,0.988332044,1.123350706,1.116636526,1.101933258,1.205238214,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.247233332,1.81730135,1.654074662,1.573034776,1.536362812,1.401368318,1.361182469,1.211302468,1.093166275,1.300482474,1.387618576,1.403798337,1.430651945,1.414704328,1.538026104,1.439666274,1.491916329,1.590048053,1.608054902,1.297853688,1.17252175,1.053163405,0.974542395,0.929863358,1.006427047,0.982047347,0.974192235,
Sweden,3.77697094,3.720613331,3.863444293,3.967277242,3.866197738,3.912630749,3.858013271,3.61145185,3.476546878,3.459280733,3.358668261,3.410036785,3.40796435,3.278587306,3.215397049,3.081603138,3.003112902,3.101082115,3.147775488,3.123357423,2.923451596,2.948237147,2.853754784,2.737822618,2.671961323,2.6730084,2.586568256,2.653290515,2.585286749,2.508833922,2.568980315,2.45430639,2.444193072,2.386834348,2.279938524,2.169931226,2.153181248,1.967353403,1.923634524,1.900972986,1.84097673,1.717987232,1.647306736,1.600342875,1.443062125,1.416849585,1.326206945,1.307580197,1.170805863,1.177123149,1.203891,1.121811462,1.146719416,1.126886259,1.141254908,1.081459835,1.060107897,1.033501722,1.042914441,
Eswatini,,,,,,,,,,,,,,,,,,1.782319392,2.433096206,2.458416977,2.423538888,2.166101018,2.199561002,2.255866115,2.030801751,1.841121495,1.634512326,1.42929208,1.260090256,1.252872306,1.275974578,1.384516594,1.632711543,1.748046765,1.81808982,1.693339262,1.652577731,1.49483917,1.647208951,1.684505913,1.435205791,1.290036453,1.303786516,1.470954079,1.545861396,1.914187276,1.840266459,1.840246909,2.056966645,2.12321348,2.254164762,2.149798229,1.861767508,1.865988262,1.810893137,1.687060477,1.725586231,1.796563252,1.500061949,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
